indicador;infra;mes;origem;cp;regional;uf;municipio;psr;num_documento;dat_abertura;dat_fechamento;prazo_horas;status;cep;logradouro;nu_fachada;tipo_ordem;tecnico;gpon;cdo;celula;estacao;cod_encerramento;gra;cd_subscriber_hc;in_flag_indicador
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08445313;2026-02-13 09:51:20 UTC;2026-02-13 11:10:12 UTC;1;COMPLETED;26580400;RUA ROMÃO SANTOS;22;FIBRA_INSTALACAO_ORDEM;TR277054;A0002DNY7;"";"";NIU;00;;800U600000RZXSFIAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08322808;2026-02-03 16:30:51 UTC;2026-02-05 09:16:58 UTC;40;COMPLETED;26580400;RUA ROMAO SANTOS;92;FIBRA_INSTALACAO_ORDEM;TR818744;A0002CGAQ;CDOE-21421;214;NIU;00;;800U600000PNYFCIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08403798;2026-02-09 21:18:32 UTC;2026-02-10 14:11:56 UTC;16;COMPLETED;26580690;RUA MARCIA VASCONCELOS;260;FIBRA_INSTALACAO_ORDEM;TR532021;A0002D78K;CDOE-23011;230;NIU;00;;800U600000QRVUPIA2;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08391092;2026-02-09 10:15:10 UTC;2026-02-09 14:35:02 UTC;4;COMPLETED;26582020;RUA COSMORAMA;331;FIBRA_INSTALACAO_ORDEM;TR729549;A0002D299;CDOE-21601;216;NIU;00;;800U600000QI0ZUIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08400169;2026-02-09 17:29:56 UTC;2026-02-10 09:23:52 UTC;15;COMPLETED;26582020;RUA COSMORAMA;797;FIBRA_INSTALACAO_ORDEM;TR277054;A0002D60O;CDOI-22014;220;NIU;00;;800U600000QNI3AIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08323959;2026-02-03 16:59:52 UTC;2026-02-04 14:49:51 UTC;21;COMPLETED;26582030;RUA PLACIDO;186;FIBRA_INSTALACAO_ORDEM;TR277054;A0002CGL9;CDOE-21518;215;NIU;00;;800U600000PNQPYIAI;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08294128;2026-02-01 15:35:00 UTC;2026-02-02 09:27:55 UTC;17;COMPLETED;26582190;RUA JOSE CLEMENTE HOFMEISTER;11;FIBRA_INSTALACAO_ORDEM;TR327756;A0002C4IJ;CDOE-22203;222;NIU;00;;800U600000PQJNZIA0;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08400881;2026-02-10 09:30:49 UTC;2026-02-10 13:09:59 UTC;3;COMPLETED;26582280;RUA ALFREDO SCHWARTZ;71;FIBRA_INSTALACAO_ORDEM;TR818042;A0002D7V0;CDOI-22103;221;NIU;00;;800U600000QX0XPIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08301311;2026-02-02 11:41:28 UTC;2026-02-02 17:18:46 UTC;5;COMPLETED;26582390;RUA BRANCO;2;FIBRA_INSTALACAO_ORDEM;TR818743;A0002C8L6;CDOE-21521;215;NIU;00;;800U600000PX7OPIAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08379946;2026-02-07 17:14:46 UTC;2026-02-09 15:14:57 UTC;46;COMPLETED;26582450;RUA DUARTINHA;96;FIBRA_INSTALACAO_ORDEM;TR729746;A0002D01N;CDOE-57102;571;NIU;00;;800U600000QCIAFIAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08303083;2026-02-02 13:20:22 UTC;2026-02-03 12:37:51 UTC;23;COMPLETED;26582470;TRAVESSA GILMAR;137;FIBRA_INSTALACAO_ORDEM;TR818755;A0002C9DX;CDOE-22701;227;NIU;00;;800U600000PXDIJIA0;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08412761;2026-02-10 14:43:07 UTC;2026-02-10 18:07:54 UTC;3;COMPLETED;26582470;TRAVESSA GILMAR;137;FIBRA_INSTALACAO_ORDEM;TR390418;A0002DA8B;CDOE-22706;227;NIU;00;;800U600000QZ0Y9IAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08414956;2026-02-10 17:27:54 UTC;2026-02-12 18:37:35 UTC;49;COMPLETED;26582490;TRAVESSA LEONARDO;113;FIBRA_INSTALACAO_ORDEM;TR729549;A0002DBJO;CDOE-22701;227;NIU;00;;800U600000R1CYTIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08330497;2026-02-04 12:01:47 UTC;2026-02-04 18:05:40 UTC;6;COMPLETED;26582500;RUA LIRIO;95;FIBRA_INSTALACAO_ORDEM;TR400667;A0002CJ42;CDOE-21710;217;NIU;00;;800U600000PZDO1IAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08421313;2026-02-11 11:16:48 UTC;2026-02-12 12:19:37 UTC;25;COMPLETED;26582550;TRAVESSA MULLER;12;FIBRA_INSTALACAO_ORDEM;TR818755;A0002DE2J;CDOE-22704;227;NIU;00;;800U600000RAWJDIAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08414577;2026-02-10 17:00:09 UTC;2026-02-11 15:10:55 UTC;22;COMPLETED;26582600;RUA ROMARIO;123;FIBRA_INSTALACAO_ORDEM;TR327756;A0002DBBP;CDOE-22706;227;NIU;00;;800U600000R10PTIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08308695;2026-02-02 17:48:25 UTC;2026-02-03 12:04:07 UTC;18;COMPLETED;26582640;TRAVESSA TAFAREL;43;FIBRA_INSTALACAO_ORDEM;TR277054;A0002CBKI;CDOE-22705;227;NIU;00;;800U600000PBZLHIAI;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08300919;2026-02-02 11:21:40 UTC;2026-02-03 08:25:16 UTC;21;COMPLETED;26582640;TRAVESSA TAFAREL;43;FIBRA_INSTALACAO_ORDEM;TR729746;A0002C8EG;CDOE-22705;227;NIU;00;;800U600000PWFD9IAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08319566;2026-02-03 13:27:49 UTC;2026-02-04 09:19:37 UTC;19;COMPLETED;26582680;TRAVESSA ZINHO;10;FIBRA_INSTALACAO_ORDEM;TR327756;A0002CESV;CDOE-21515;215;NIU;00;;800U600000PLWMTIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08417947;2026-02-10 21:50:59 UTC;2026-02-11 10:13:08 UTC;12;COMPLETED;26584020;RUA PREFEITO JOSE MONTES PAIXAO;419;FIBRA_INSTALACAO_ORDEM;TR327756;A0002DCU3;CDOE-25802;258;NIU;00;;800U600000R55A6IAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08349342;2026-02-05 15:08:34 UTC;2026-02-09 14:16:09 UTC;95;COMPLETED;26584021;RUA PREFEITO JOSE MONTES PAIXAO;936;FIBRA_INSTALACAO_ORDEM;TR818755;A0002CQIK;CDOE-24725;247;NIU;00;;800U600000QFHKMIA4;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08413954;2026-02-10 16:12:04 UTC;2026-02-10 19:56:58 UTC;3;COMPLETED;26584021;RUA PREFEITO JOSE MONTES PAIXAO;910;FIBRA_INSTALACAO_ORDEM;TR396268;A0002DAX5;CDOE-25607;256;NIU;00;;800U600000R014KIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08304874;2026-02-02 15:12:50 UTC;2026-02-02 17:51:50 UTC;2;COMPLETED;26584021;RUA PREFEITO JOSE MONTES PAIXAO;634;FIBRA_INSTALACAO_ORDEM;TR818746;A0002CA8U;CDOE-25725;257;NIU;00;;800U600000PYOP7IAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08369039;2026-02-06 19:07:27 UTC;2026-02-07 09:00:56 UTC;13;COMPLETED;26584031;RUA BARAO DE SALUSSE;468;FIBRA_INSTALACAO_ORDEM;TR690769;A0002CXAZ;CDOE-26015;260;NIU;00;;800U600000QSBV5IAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08420939;2026-02-11 10:49:03 UTC;2026-02-12 09:48:43 UTC;22;COMPLETED;26584031;RUA BARAO DE SALUSSE;910;FIBRA_INSTALACAO_ORDEM;TR818754;A0002DDV3;CDOE-24901;249;NIU;00;;800U600000RBPJ7IAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08433693;2026-02-12 11:12:30 UTC;2026-02-12 18:39:20 UTC;7;COMPLETED;26584120;RUA MANOEL PEREIRA REIS;283;FIBRA_INSTALACAO_ORDEM;TR818744;A0002DJ8C;CDOE-25721;257;NIU;00;;800U600000RODVIIAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08320565;2026-02-03 14:21:24 UTC;2026-02-04 09:10:37 UTC;18;COMPLETED;26584141;RUA NELSON RAMOS;536;FIBRA_INSTALACAO_ORDEM;TR729746;A0002CF6U;CDOE-25218;252;NIU;00;;800U600000PMZM5IAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08421773;2026-02-11 11:51:39 UTC;2026-02-11 13:55:20 UTC;2;COMPLETED;26584160;RUA JOAO BITTENCOURT;439;FIBRA_INSTALACAO_ORDEM;TR327756;A0002DEC7;CDOE-26002;260;NIU;00;;800U600000RC7X6IAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08391602;2026-02-09 10:38:07 UTC;2026-02-09 12:02:25 UTC;1;COMPLETED;26584170;AVENIDA MARECHAL CASTELO BRANCO;212;FIBRA_INSTALACAO_ORDEM;TR729549;A0002D2G0;CDOE-25807;258;NIU;00;;800U600000QI3XLIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08412652;2026-02-10 14:35:53 UTC;2026-02-10 17:02:29 UTC;2;COMPLETED;26584170;AVENIDA MARECHAL CASTELO BRANCO;159;FIBRA_INSTALACAO_ORDEM;TR327756;A0002DA66;CDOE-25807;258;NIU;00;;800U600000QZAXTIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08290408;2026-02-01 15:56:11 UTC;2026-02-02 14:45:16 UTC;22;COMPLETED;26584180;RUA PAULO DE MACEDO;334;FIBRA_INSTALACAO_ORDEM;TR277054;A0002C4MF;CDOE-25912;259;NIU;00;;800U600000PMVGCIA4;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08322618;2026-02-03 15:40:35 UTC;2026-02-04 10:13:09 UTC;18;COMPLETED;26584180;RUA PAULO DE MACEDO;334;FIBRA_INSTALACAO_ORDEM;TR277054;A0002CFVZ;CDOE-25912;259;NIU;00;;800U600000PN4BSIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08345743;2026-02-05 12:10:41 UTC;2026-02-07 10:48:03 UTC;46;COMPLETED;26584200;RUA LUCI FLORES;527;FIBRA_INSTALACAO_ORDEM;TR818830;A0002CP64;CDOE-26223;262;NIU;00;;800U600000QCAOKIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08335270;2026-02-04 17:05:04 UTC;2026-02-05 10:57:57 UTC;17;COMPLETED;26584200;RUA LUCI FLORES;278;FIBRA_INSTALACAO_ORDEM;TR277054;A0002CLMJ;CDOE-26104;261;NIU;00;;800U600000Q2OAFIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08396006;2026-02-09 13:57:08 UTC;2026-02-10 11:43:00 UTC;21;COMPLETED;26584211;RUA MAGNO DE CARVALHO;284;FIBRA_INSTALACAO_ORDEM;TR818744;A0002D44M;CDOE-26117;261;NIU;00;;800U600000QJNLOIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08305288;2026-02-02 15:23:13 UTC;2026-02-03 18:15:21 UTC;26;COMPLETED;26585770;RUA MINERVA;256;FIBRA_INSTALACAO_ORDEM;TR327756;A0002CAC0;CDOE-25115;251;NIU;00;;800U600000PXJZGIAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;MESQUITA;ABILITY;08332663;2026-02-04 15:22:18 UTC;2026-02-04 19:14:05 UTC;3;COMPLETED;26587830;RUA MEDEIA;125;FIBRA_INSTALACAO_ORDEM;TR818742;A0002CKCX;CDOE-26223;262;NIU;00;;800U600000Q1WJAIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;PARACAMBI;ABILITY;08395969;2026-02-09 13:56:35 UTC;2026-02-10 12:07:09 UTC;22;COMPLETED;26600000;RUA JOAO BATISTA;120;FIBRA_INSTALACAO_ORDEM;TR270792;A0002D44C;CDOE-5309;53;PBI;00;PBI;800U600000QKTH1IAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;PARACAMBI;ABILITY;08305643;2026-02-02 15:42:04 UTC;2026-02-04 11:59:55 UTC;44;COMPLETED;26600000;RUA JUVENIL URACI FERNANDES;90;FIBRA_INSTALACAO_ORDEM;TR270792;A0002CAHY;CDOE-4426;44;PBI;00;PBI;800U600000PZRSOIAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;PARACAMBI;ABILITY;08338217;2026-02-04 19:55:16 UTC;2026-02-07 15:35:21 UTC;67;COMPLETED;26600000;RUA DOUTOR JAIME AUGUSTO MARQUES;387;FIBRA_INSTALACAO_ORDEM;TR270792;A0002CN0N;CDOE-3120;31;PBI;00;PBI;800U600000Q4JPMIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08425370;2026-02-11 16:41:45 UTC;2026-02-12 11:37:00 UTC;18;COMPLETED;27110020;RUA ANTONIO DA SILVA BRINCO;400;FIBRA_INSTALACAO_ORDEM;TR324528;A0002DGI0;CDOE-2801;28;BPI;00;BPI;800U600000RFHOPIAW;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08333967;2026-02-04 16:30:40 UTC;2026-02-05 16:53:26 UTC;24;COMPLETED;27110020;RUA ANTONIO DA SILVA BRINCO;3548;FIBRA_INSTALACAO_ORDEM;TR324528;A0002CL3T;CDOE-14507;145;BPI;00;BPI;800U600000Q1H3YIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08438597;2026-02-12 16:05:00 UTC;2026-02-13 15:53:38 UTC;23;COMPLETED;27110020;RUA ANTONIO DA SILVA BRINCO;1333;FIBRA_INSTALACAO_ORDEM;TR272255;A0002DLGR;CDOE-3607;36;BPI;00;BPI;800U600000RRMOMIAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08296058;2026-02-01 17:13:19 UTC;2026-02-02 18:26:20 UTC;25;COMPLETED;27110140;TRAVESSA NOSSA SENHORA APARECIDA;57;FIBRA_INSTALACAO_ORDEM;TR531097;A0002C56I;CDOE-3002;30;BPI;00;BPI;800U600000PRVROIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08303687;2026-02-02 14:03:08 UTC;2026-02-03 11:18:57 UTC;21;COMPLETED;27110150;RUA ADACIO CANDIDO DE MATOS;596;FIBRA_INSTALACAO_ORDEM;TR324528;A0002C9N2;CDOE-3012;30;BPI;00;BPI;800U600000PXCR4IAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08300272;2026-02-02 10:47:26 UTC;2026-02-03 18:31:27 UTC;31;COMPLETED;27110150;RUA ADACIO CANDIDO DE MATOS;17;FIBRA_INSTALACAO_ORDEM;TR324528;A0002C82Z;CDOE-2805;28;BPI;00;BPI;800U600000PWGPBIAW;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08335086;2026-02-04 16:57:31 UTC;2026-02-05 18:04:01 UTC;25;COMPLETED;27110160;TRAVESSA OLAVO LEMOS SIMOES;189;FIBRA_INSTALACAO_ORDEM;TR819548;A0002CLJL;CDOE-2908;29;BPI;00;BPI;800U600000Q1JQDIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08347952;2026-02-05 13:59:51 UTC;2026-02-07 15:37:44 UTC;49;COMPLETED;27110190;RUA NELSON CLEMENTE OLIVEIRA;97;FIBRA_INSTALACAO_ORDEM;TR579304;A0002CPYC;CDOE-14501;145;BPI;00;BPI;800U600000QE9SCIA0;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08410868;2026-02-10 13:15:26 UTC;2026-02-11 10:49:57 UTC;21;COMPLETED;27110230;RUA FELIX MOREIRA LEITE;160;FIBRA_INSTALACAO_ORDEM;TR324528;A0002D9K2;CDOE-2604;26;BPI;00;BPI;800U600000QYD6UIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08332900;2026-02-04 15:36:48 UTC;2026-02-05 09:52:11 UTC;18;COMPLETED;27110230;RUA FELIX MOREIRA LEITE;99;FIBRA_INSTALACAO_ORDEM;TR819548;A0002CKIA;CDOE-2603;26;BPI;00;BPI;800U600000Q1O43IAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08309616;2026-02-02 18:30:50 UTC;2026-02-03 20:01:15 UTC;25;COMPLETED;27110250;RUA ANTENOR BARBOSA REGO;256;FIBRA_INSTALACAO_ORDEM;TR819548;A0002CBVZ;CDOE-2508;25;BPI;00;BPI;800U600000PCZSPIA2;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08409954;2026-02-10 12:24:51 UTC;2026-02-11 09:32:09 UTC;21;COMPLETED;27110380;RUA TEREZA JESUS DE VASCONCELOS;207;FIBRA_INSTALACAO_ORDEM;TR579304;A0002D97T;CDOE-2106;21;BPI;00;BPI;800U600000QYW2BIAE;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08425573;2026-02-11 16:58:32 UTC;2026-02-12 11:05:36 UTC;18;COMPLETED;27110470;RUA PREFEITO IAGO JOSE CASTRO VALERIO;911;FIBRA_INSTALACAO_ORDEM;TR579304;A0002DGMF;CDOE-2609;26;BPI;00;BPI;800U600000REAGMIAS;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08427434;2026-02-11 19:06:05 UTC;2026-02-12 14:38:57 UTC;19;COMPLETED;27113000;RUA CARTEIRO AURELIANO SANTIAGO;96;FIBRA_INSTALACAO_ORDEM;TT585781;A0002DHJY;CDOE-2102;21;BPI;00;BPI;800U600000RGRPWIAC;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08287413;2026-02-01 18:54:40 UTC;2026-02-02 16:48:21 UTC;21;COMPLETED;27113010;RUA DOUTOR MESQUITA;493;FIBRA_INSTALACAO_ORDEM;TR819548;A0002C5YV;CDOE-2202;22;BPI;00;BPI;800U600000PMF1SIAW;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08279891;2026-01-30 14:21:25 UTC;2026-02-02 09:04:29 UTC;66;COMPLETED;27113010;RUA DOUTOR MESQUITA;316;FIBRA_INSTALACAO_ORDEM;TR324528;A0002C0XZ;CDOE-2015;20;BPI;00;BPI;800U600000PCXB3IAO;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08397394;2026-02-09 14:53:08 UTC;2026-02-10 12:10:01 UTC;21;COMPLETED;27113070;RUA MAJOR MARIO SALGUEIRO;308;FIBRA_INSTALACAO_ORDEM;TR324528;A0002D4NG;CDOE-1701;17;BPI;00;BPI;800U600000QLHM2IAM;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08335827;2026-02-04 17:32:54 UTC;2026-02-10 15:44:54 UTC;142;COMPLETED;27113110;RUA CIRILO JOSE FERREIRA;99;FIBRA_INSTALACAO_ORDEM;TT585781;A0002CLWR;CDOE-2211;22;BPI;00;BPI;800U600000Q1MBXIAE;NAO
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08421121;2026-02-11 11:02:59 UTC;2026-02-12 11:59:44 UTC;24;COMPLETED;27113140;RUA EDUARDO SILVINO PORTO;40;FIBRA_INSTALACAO_ORDEM;TR531097;A0002DDYI;CDOE-3204;32;BPI;00;BPI;800U600000R9XVWIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08304077;2026-02-02 14:14:48 UTC;2026-02-03 19:31:29 UTC;29;COMPLETED;27113230;RUA MANUEL FERRAZ BUENO;636;FIBRA_INSTALACAO_ORDEM;TR531097;A0002C9S8;CDOE-3214;32;BPI;00;BPI;800U600000PXEA1IAG;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08401480;2026-02-09 18:43:44 UTC;2026-02-11 09:39:41 UTC;38;COMPLETED;27113230;RUA MANUEL FERRAZ BUENO;82;FIBRA_INSTALACAO_ORDEM;TR812928;A0002D6KG;CDOE-1805;18;BPI;00;BPI;800U600000QN0QIIAA;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08412710;2026-02-10 14:40:01 UTC;2026-02-11 16:53:07 UTC;26;COMPLETED;27113230;RUA MANUEL FERRAZ BUENO;724;FIBRA_INSTALACAO_ORDEM;TT585781;A0002DA7N;CDOE-3310;33;BPI;00;BPI;800U600000QZNCFIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08304443;2026-02-02 14:32:32 UTC;2026-02-03 12:24:57 UTC;21;COMPLETED;27113230;RUA MANUEL FERRAZ BUENO;629;FIBRA_INSTALACAO_ORDEM;TR819548;A0002C9XC;CDOE-3214;32;BPI;00;BPI;800U600000PX5YAIAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08421569;2026-02-11 11:34:27 UTC;2026-02-13 09:52:28 UTC;46;COMPLETED;27113260;RUA LUIZ CAMERANO;150;FIBRA_INSTALACAO_ORDEM;TR531097;A0002DE73;CDOE-3304;33;BPI;00;BPI;800U600000RAMMLIAK;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08408358;2026-02-10 10:59:08 UTC;2026-02-11 09:16:55 UTC;22;COMPLETED;27113330;RUA ALBERTO SANTOS DUMONT ANT A;265;FIBRA_INSTALACAO_ORDEM;TT585781;A0002D8IN;CDOE-3410;34;BPI;00;BPI;800U600000QYF9WIAU;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08400984;2026-02-09 18:15:14 UTC;2026-02-11 11:52:55 UTC;41;COMPLETED;27113330;RUA ALBERTO SANTOS DUMONT ANT A;242;FIBRA_INSTALACAO_ORDEM;TR579304;A0002D6E0;CDOE-3410;34;BPI;00;BPI;800U600000QNZHSIAY;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08424791;2026-02-11 15:53:40 UTC;2026-02-12 09:53:29 UTC;17;COMPLETED;27113350;RUA JOAO PANIZZI ANT R B AC MARIO SALG;31;FIBRA_INSTALACAO_ORDEM;TR324528;A0002DG54;CDOE-15101;151;BPI;00;BPI;800U600000R8UMXIAQ;SIM
INSTALACAO NO PRAZO 96H;FTTH;2026-02-01;som;NIO;SUDESTE;RJ;BARRA DO PIRAI;ABILITY;08382910;2026-02-08 10:28:45 UTC;2026-02-09 12:34:40 UTC;26;COMPLETED;27115010;RUA JOSE ALVES PIMENTA;2067;FIBRA_INSTALACAO_ORDEM;TT585781;A0002D0HB;CDOE-413;4;BPI;00;BPI;800U600000QEH9FIAU;SIM
